Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
08048/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;12/07/2021;Congreso;Unión por el Perú;LEY QUE ELIMINA EL BENEFICIO PENITENCIARIO DE REDENCIÓN DE LA PENA POR EL TRABAJO Y LA EDUCACIÓN PARA DELITOS CONTRA LA ADMINISTRACIÓN PÚBLICA;Propone elimina el beneficio penitenciario de redención de la pena por el trabajo y la educación para delitos contra la administración pública.
08047/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;12/07/2021;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO SANTO DOMINGO DE NAUYAN CON SU CAPITAL HEROES DE JACTAY, PROVINCIA Y DEPARTAMENTO DE HUÁNUCO;Propone declarar de interés nacional y necesidad pública la creación del distrito Santo Domingo de Nauyan con su Capital Héroes de Jactay, provincia y departamento de Huánuco, con la finalidad de priorizar la creación del mismo, de conformidad al procedimiento establecido en la Ley 27795, Ley de demarcación territorial y su Reglamento aprobado por Decreto Supremo 191-2020-PCM.
08046/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Acción Popular;LEY QUE MODIFICA EL DECRETO DE URGENCIA 034-2019, REFERIDO A LA INCORPORACIÓN DE LA DÉCIMA SEGUNDA DISPOSICIÓN COMPLEMENTARIA FINAL A LA LEY 30220, LEY UNIVERSITARIA E INCORPORA LAS FACULTADES DE CREACIÓN DE COMISIONES REORGANIZADORAS DE UNIVERSIDADES PUBLICAS Y DE UNIVERSIDADES PRIVADAS ASOCIATIVAS CREADAS POR LEY, CON LICENCIA INSTITUCIONAL DENEGADA;Propone fortalecer el rol del Ministerio de Educación, como ente rector de la Política de Aseguramiento de la Calidad de la Educación Superior Universitaria, teniendo la finalidad de garantizar la calidad y continuidad del Servicio Educativo Universitario, dándole al Ministerio de Educación las facultades de creación de comisiones reorganizadoras de Universidades Públicas y de Universidades Privadas Asociativas creadas por Ley, con Licencia Institucional Denegada
08046/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Acción Popular;LEY QUE MODIFICA EL DECRETO DE URGENCIA 034-2019, REFERIDO A LA INCORPORACIÓN DE LA DÉCIMA SEGUNDA DISPOSICIÓN COMPLEMENTARIA FINAL A LA LEY 30220, LEY UNIVERSITARIA E INCORPORA LAS FACULTADES DE CREACIÓN DE COMISIONES REORGANIZADORAS DE UNIVERSIDADES PUBLICAS Y DE UNIVERSIDADES PRIVADAS ASOCIATIVAS CREADAS POR LEY, CON LICENCIA INSTITUCIONAL DENEGADA;Propone fortalecer el rol del Ministerio de Educación, como ente rector de la Política de Aseguramiento de la Calidad de la Educación Superior Universitaria, teniendo la finalidad de garantizar la calidad y continuidad del Servicio Educativo Universitario, dándole al Ministerio de Educación las facultades de creación de comisiones reorganizadoras de Universidades Públicas y de Universidades Privadas Asociativas creadas por Ley, con Licencia Institucional Denegada
08045/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Acción Popular;LEY QUE REESTRUCTURA EL PROYECTO ESPECIAL CHINECAS DE LA PROVINCIA DEL SANTA, DEPARTAMENTO DE ÁNCASH Y CREA UN COMITÉ DE GESTIÓN DE PASIVO;Propone reestructurar el Proyecto Especial Chinecas de la provincia del Santa departamento de Áncash y crear un comité de gestión de pasivos.
08044/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERES NACIONAL Y NACESIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA CONSTITUCIONAL ENERGÉTICA DE LA CONVENCIÓN;Propone declarar de necesidad pública e interés nacional la creación de la provincia Constitucional Energética de la Convención, a fin de promover su desarrollo y conectividad.
08043/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERES NACIONAL Y NACESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE MALDONADILLO, EN LA PROVINCIA ATALAYA, DE LA REGIÓN DE UCAYALI;Propone declarar de interés nacional y necesidad pública la creación del distrito de Maldonadillo, de la provincia de Atalaya, de la región de Ucayali.
08042/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Frente Popular Agrícola del Perú;LEY QUE EXTIENDE EL PERIODO DE FORMALIZACIÓN DE LOS PESCADORES ARTESANALES, CONSIDERA COMO PRIMERA OPCIÓN DE COMPRA SUS PRODUCTOS HIDROBIOLÓGICOS Y DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA REACTIVACIÓN DEL SECTOR PESQUERO;Propone ampliar el plazo para la formalización de la actividad pesquera artesanal. Asimismo, dispone que el Estado considere como primera opción de compra, de requerirlo para sus programas de asistencia alimentaria, a los productos hidrobiológicos generados por el sector pesquero artesanal. Adicionalmente regula, de manera declarativa, la necesidad de impulsar la reactivación del sector pesquero.
08041/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;09/07/2021;Congreso;Alianza Para el Progreso;LEY QUE PROPONE SE DECLARE DE INTERÉS Y PREFERENTE NECESIDAD PÚBLICA EL FORTALECIMIENTO DE LA ENSEÑANZA DE VALORES ÉTICOS Y CIVISMO EN ETAPA ESCOLAR, COMO MECANISMO DE LUCHA CONTRA LA CORRUPCIÓN;Propone declarar de interés nacional y preferente necesidad pública la enseñanza del curso de valores éticos y civismo en etapa escolar, como mecanismo de lucha contra la corrupción.
08040/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE DECLARA INTERÉS NACIONAL, LA DECLARATORIA DE PATRIMONIO CULTURAL DE LA NACIÓN EL TORITO DE PUPUJA DEL DISTRITO DE SANTIAGO DE PUPUJA EN LA PROVINCIA DE AZÁNGARO, DEPARTAMENTO DE PUNO;Propone declarar de interés nacional la Declaratoria de Patrimonio Cultural de la Nación El Torito de Pupuja y la tradicional forma de elaboración, del distrito de Santiago de Pupuja, provincia de Azángaro en el departamento de Puno, por tratarse de un expresión cultural local, regional y nacional.
08039/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE DECLARA DE PREFERENTE INTERES NACIONAL Y DE NECESIDAD PÚBLICA LA CONSTRUCCIÓN A NIVEL DE ASFALTADO FLEXIBLE E INCORPORACIÓN A LA RED VIAL EL TRAMO: MAZOCRUZ - PIZACOMA - HITO 27, EN LAS PROVINCIAS DE ILAVE E ILO DE LOS DEPARTAMENTOS DE PUNO Y MOQUEGUA;Propone declarar de interés nacional y necesidad pública la construcción a nivel de asfaltado económico e incorporación a la red vial el tramo: Mazocruz-Pizacoma - Hito 27, en las provincias de Ilave e Ilo de los departamentos de Puno y Moquegua
08038/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE MOFIDICA EL ARTÍCULO 300 DE LA LEY 26859 - LEY ORGÁNICA DE ELECCIONES;Propone modificar el artículo 300 de la Ley 26859 - Ley Orgánica de Elecciones, a afectos de que se establezca la prohibición de la destrucción de las cédulas escrutadas y no impugnadas, después de concluido el escrutinio.
08037/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE SUSPENDEN LA IMPORTACIÓN DE LA PAPA, QUINOA, ARROZ, TELAS CHINAS Y OTROS PRODUCTOS QUE EN NUESTRO PAIS SE PRODUCEN;Propone promover acciones destinadas a salvaguardar a los productores agropecuarios que producen la papa, que se ven afectadas por la emergencia nacional producida por el COVID 19, promoviendo de esta manera que se dinamice su economía.
08036/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL LA CONSTRUCCIÓN, REHABILITACIÓN Y ASFALTADO A NIVEL DE PAVIMENTO FLEXIBLE DE LA CARRETERA TRAYECTORIA: EMP. PE 34 I (ASIRUNI)- COTACUCHO-SICTA-ALTO CALLAPA-CARTAHUYO-ROSASPATA-ÑAPA PAMPA-POMAOCA-SULLCA-HUAYRAPATA-QUEQUERANA - EMP PE-34 I (NINANTAYA), EN LAS PROVINCIAS DE HUANCANÉ Y MOHO DE LA REGIÓN DE PUNO;Propone declarar de necesidad pública y preferente interés nacional la construcción, rehabilitación y asfaltado a nivel de pavimento flexible de carretera Trayectoria EMP. PE-34 I (Asiruni)-Cotacucho-Sicta-Alto Challapa-Cartahuyo-Rosaspata-Ñapa Pampa-Pomaoca-Sullca-Huayrapata-Quequerana-EMP PE-34 I (Ninayanta), en las provincias de Huancané y Moho, Región de Puno.
08035/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE DECLARA DE PREFERENTE INTERÉS NACIONAL Y DE NECESIDAD PÚBLICA LA INCORPORACIÓN A LA RED VIAL EL TRAMO: MAZOCRUZ - PIZACOMA - HITO 27, EN LAS PROVINCIAS DE ILAVE E ILO DE LOS DEPARTAMENTOS DE PUNO Y MOQUEGUA;Propone declarar de interés nacional y necesidad pública la incorporación de la red vial el tramo: Mazocruz - Pazacomo - Hito 27, en las provincias de Ilave e Ilo de los departamentos de Puno y Moquegua.
08034/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE DECLARA DE INTERES NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA DE ACORA, DEL DEPARTAMENTO DE PUNO;Propone declarar de interés nacional y necesidad pública la creación de la provincia de Acora, del departamento de Puno.
08033/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Nueva Constitución;LEY QUE DECLARA DE INTERES NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE TRES DISTRITOS DE LA CIUDAD DE JULIACA EN LA PROVINCIA DE SAN ROMÁN Y DEPARTAMENTO DE PUNO;Propone declarar de interés nacional y necesidad pública y dispóngase la creación de tres distritos en la ciudad de Juliaca en la Provincia de San Román, departamento de Puno, mediante la creación de dos distritos más el distrito de San Miguel.
08032/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Acción Popular;LEY QUE CREA EL COLEGIO DE FISIOTERAPEUTAS DEL PERÚ - CFP Y LEY DE TRABAJO DEL FISIOTERAPEUTA;Propone crear el Colegio de Fisioterapeutas del Perú - CFP y Ley de Trabajo del Fisioterapeuta, para la supervisión del desarrollo de la actividad profesional dentro de las normas éticas y profesionales, que contribuya con la mejor de la salud de la población en general y permita alcanzar los estándares internacionales de la excelente académica y profesional.
08031/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Unión por el Perú;LEY QUE MODIFICA EL ARTÍCULO 2 E INCORPORA UNA DISPOSICION COMPLEMENTARIA FINAL A LA LEY 28514, LEY QUE PROHÍBE LA IMPORTACIÓN DE ROPA Y CALZADO USADOS;Propone modificar el artículo 2 e incorporar una Disposición Complementaria Final a la Ley 28514 Ley que prohíbe la importación de ropa y calzado usados.
08030/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Unión por el Perú;LEY QUE MODIFICA LOS ARTÍCULOS 19° Y 20° DEL CÓDIGO CIVIL REFERIDO AL ORDEN DEL APELLIDO DE LOS HIJOS;Propone modificar los artículos 19 y 20 del Código Civil a efectos de establecer un mecanismo de solución ante la disconformidad de los progenitores para asignar el orden de apellidos de los hijos.
08029/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Descentralización Democrática;LEY DE LA PARTICIPACION DE LAS RONDAS CAMPESINAS EN LA SUPERVISIÓN Y FISCALIZACIÓN EN LA EJECUCIÓN DE OBRAS PÚBLICAS;Propone modificar el artículo 6 de la Ley 27908 Ley de rondas campesinas
08028/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Descentralización Democrática;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO ALTO DORADO EN LA PROVINCIA SAN IGNACIO DEL DEPARTAMENTO DE CAJAMARCA;Propone declarar de interés nacional y necesidad pública la creación del distrito Alto Dorado de San Ignacio, departamento de Cajamarca.
08027/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Descentralización Democrática;LEY QUE SANCIONA CON CADENA PERPETUA E INHABILITACIÓN A LOS FUNCIONARIOS PÚBLICOS POR ENRIQUECIMIENTO ILICITO;Propone modificar el artículo 401 del Código Penal.
08026/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO VÍCTOR RAÚL HAYA DE LA TORRE, EN LA PROVINCIA DE COTABAMBAS, DEPARTAMENTO DE APURÍMAC;Propone declarar de interés nacional y necesidad pública la creación del distrito Víctor Raúl Haya de la Torre con su capital Apumarca, en la provincia Cotabambas, departamento de Apurímac.
08025/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN Y EQUIPAMIENTO DE HOGARES DE REFUGIO TEMPORAL PARA LAS VÍCTIMAS DE VIOLENCIA FAMILIAR EN LAS PROVINCIAS DE LA REGIÓN APRURÍMAC;Propone declarar de interés nacional y necesidad pública la creación y equipamiento de hogares de refugio temporal para víctimas de violencia familiar y de grupos familiares en las provincias de la región Apurímac.
08024/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Unión por el Perú;LEY QUE MODIFICA EL ARTICULO 279°-G DEL CODIGO PENAL REFERIDA AL DELITO DE TENENCIA ILEGAL DE ARMAS;Propone modificar el artículo 279 - G del Código Penal, referido al delito de Tenencia Ilegal de Armas.
08023/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Partido Morado;LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1141, DERCETO LEGISLATIVO DE FORTALECIMIENTO Y MODERNIZACIÓN DEL SISTEMA DE INTELIGENCIA NACIONAL - SINA Y DE LA DIRECCIÓN NACIONAL DE INTELIGENCIA - DINI, Y DECRETO LEGISLATIVO 1149, LEY DE LA CARRERA Y SITUACIÓN DEL PERSONAL DE LA POLICÍA NACIONAL DEL PERÚ, PARA FORTALECER A LA POLICÍA NACIONAL DEL PERÚ EN SU LUCHA CONTRA EL CRIMEN ORGANIZADO;Propone modificar el artículo 34 del Decreto Legislativo 1141, Decreto Legislativo de Fortalecimiento y Modernización del Sistema de Inteligencia Nacional - SINA y de la Dirección Nacional de Inteligencia DINI.
08022/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Unión por el Perú;"LEY QUE MODIFICA LOS ARTÍCULOS 49 Y 75 INCORPORANDO EL INCISO """"D"""" DE LA LEY 29973";"Propone modificar el artículo 49 """"Cuota de Empleo"""", específicamente el 49.3 y a la vez incorporar el inciso """"d"""" al artículo 75 de la Ley General de la Persona con Discapacidad, Ley 29973."
08021/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Unión por el Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL OTORGAMIENTO DE UN BONO EXTRAORNINARIO ÚNICO PARA RONDEROS MAYORES DE 65 AÑOS;"Propone declarar de interés nacional y necesidad pública el otorgamiento de un bono extraordinario único para los ronderos y/o ronderas reconocidos como tales y que lleguen a la edad de 65 años, mediante la incorporación del artículo 3 -A, a la Ley de Rondas Campesinas, Ley 27908 y el inciso """"i"""" al artículo 19 del Reglamento de la Ley de Rondas Campesinas, Decreto Supremo 025-2003-JUS."
08020/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Unión por el Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CONSTRUCCIÓN DE LA VÍA METROPOLITANA EN SU TERCERA ETAPA EN LA CIUDAD DE AREQUIPA;Propone declarar de interés nacional y necesidad pública la construcción de la Tercera Etapa de la Vía Metropolitana de la ciudad de Arequipa desde el pasaje Torricos hasta la Variante de Uchumayo, ubicada en la provincia y Región Arequipa.
08019/2020-PE;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Poder Ejecutivo;;RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON DONATO ENRIQUEZ GUTIERREZ, POR SU DESTACADA LABOR COMO MAESTRO CERAMISTA Y ARTISTA POPULAR;Propone conceder Pensión de Gracia a don DONATO ENRIQUEZ GUTIERREZ, ascendente a DOS (02) REMUNERACIONES MÍNIMAS VITALES mensuales, cuyo merecimiento ha sido debidamente calificado.
08018/2020-PE;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Poder Ejecutivo;;RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON JUAN ALFONSO VILLENA ZARATE, POR SU DESTACADA LABOR COMO INTELECTUAL Y CREADOR;Propone conceder Pensión de Gracia a don JUAN ALFONSO VILLENA ZARATE, ascendente a DOS (02) REMUNERACIONES MÍNIMAS VITALES mensuales, cuyo merecimiento ha sido debidamente calificado.
08017/2020-PE;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Poder Ejecutivo;;RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON DONATO RAMOS SOTO, POR SU DESTACADA LABOR COMO MAESTRO DE LA ARTESANIA PERUANA;Propone conceder Pensión de Gracia a don DONATO RAMOS SOTO, ascendente a DOS (02) REMUNERACIONES MÍNIMAS VITALES mensuales, cuyo merecimiento ha sido debidamente calificado.
08016/2020-PE;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Poder Ejecutivo;;LEY QUE OTORGA EL TÍTULO HONORÍFICO DE HÉROE NACIONAL AL CAPITÁN EP (F) WILLIAM EDGARDO GUZMÁN ESPINOZA, FALLECIDO EN EL CONFLICTO ARMADO DEL ALTO CENEPA DE 1995 PRODUCIDO CON EL ECUADOR;Propone otorgar el título honorifico de Héroe Nacional al Capitán EP (F) William Edgardo Guzmán Espinoza, fallecido en el conflicto armado del Alto Cenepa producido con el Ecuador en el año 1995.
08015/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;08/07/2021;Congreso;Fuerza Popular;LEY DEL SISTEMA DE INTELIGENCIA NACIONAL - SINA Y DE LA DIRECCIÓN NACIONAL DE INTELIGENCIA - DINI;Propone establecer el marco jurídico que regula los principios, organización, atribuciones, funciones, coordinación, control y fiscalización, del Sistema de Inteligencia Nacional (en adelante SINA), asimismo, regula la organización, funciones, régimen laboral y económico de la Dirección Nacional de Inteligencia (en adelante DINI)
08014/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;07/07/2021;Congreso;Alianza Para el Progreso;LEY QUE AUTORIZA AL MINISTERIO DE DEFENSA DE MANERA EXCEPCIONAL ANTE LA EMERGENCIA SANITARIA CAUSADA POR EL COVID19, EL CAMBIO DE GRUPO OCUPACIONAL Y LINEA DE CARRERA DEL PERSONAL DE SALUD QUE SE ENCUENTRA DESEMPEÑANDO LABOR ASISTENCIAL;Propone crear una Comisión Evaluadora COVID encargada de evaluar y autorizar de manera única y excepcional el cambio de Grupo Ocupacional y línea de carrera del personal que se encuentra desempeñando labor asistencial en los establecimientos de salud del Ministerio de Defensa.
08013/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;07/07/2021;Congreso;Alianza Para el Progreso;LEY PARA MEJORAR LA COBERTURA DE ASEGURAMIENTO UNIVERSAL EN SALUD Y PROMOVER LA EFICIENCIA DEL SISTEMA DE SALUD PUBLICO;Propone aprobar disposiciones para fortalecer el aseguramiento universal en salud a través de las Instituciones Administradoras de Fondos de Aseguramiento - IAFAS públicas, y contribuir a mejorar la eficiencia de las prestaciones de salud en las Instituciones Prestadoras de Servicios de Salud - IPRESS públicas.
08012/2020-CR;2016 - 2021;Cuarta Legislatura Ordinaria 2020;07/07/2021;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL PROYECTO ESPECIAL LAGO CHINCHAYCOCHA, PARA LA RECUPERACIÓN Y CONSERVACIÓN MEDIO AMBIENTAL DEL LAGO CHINCHAYCOCHA Y SUS AFLUENTES, EN LOS DEPARTAMENTOS DE JUNÍN Y PASCO;Propone declarar de interés nacional y necesidad pública la creación del Proyecto Especial Lago Chinchaycocha, para la recuperación y conservación medio ambiental del lago Chinchaycocha y sus afluentes río Ragra y San Juan, en los departamentos de Junín y Pasco.
